Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB350.I54PA48Rot1Rout400.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,100,400,350,FALSE,FALSE,TRUE,0.030104,4971400,2.4462,21144,10.799,1958,8.26323422
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB300.I54PA48Rot1Rout400.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,100,400,300,FALSE,FALSE,TRUE,0.037811,6305800,3.1029,22259,11.351,1961,8.275894946
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB250.I54PA48Rot1Rout400.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,100,400,250,FALSE,FALSE,TRUE,0.036667,6076000,2.9898,22224,11.241,1977,8.343418822
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB400.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,500,400,FALSE,FALSE,TRUE,0.032799,5632200,2.7714,8415.9,4.1601,2023,8.537549963
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB300.I54PA48Rot1Rout400.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,300,400,300,TRUE,FALSE,FALSE,0.039388,5422600,2.6683,22647,11.195,2023,8.537549963
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB400.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,300,500,400,FALSE,FALSE,TRUE,0.027288,4686300,2.3059,10242,4.9195,2082,8.786544252
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB350.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,1,400,350,FALSE,FALSE,TRUE,0.027686,4830900,2.3771,19708,9.4657,2082,8.786544252
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB450.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,300,500,450,FALSE,FALSE,TRUE,0.026785,4591400,2.2593,11468,5.508,2082,8.786544252
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB450.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,300,500,450,FALSE,FALSE,TRUE,0.026974,4608700,2.2678,12982,6.1909,2097,8.849847885
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB400.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,300,500,400,FALSE,FALSE,TRUE,0.026551,4567200,2.2474,12295,5.8465,2103,8.875169338
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB500.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,300,500,500,FALSE,TRUE,FALSE,0.026789,4591600,2.2594,12343,5.8692,2103,8.875169338
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB400.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,300,500,400,FALSE,FALSE,TRUE,0.029275,5002300,2.4615,16670,7.856,2122,8.95535394
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB300.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,1,400,300,FALSE,FALSE,TRUE,0.028072,4716900,2.321,23035,10.64,2165,9.136824354
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.5CB400.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.5,1,300,500,400,FALSE,FALSE,TRUE,0.038768,6862200,3.3767,23261,10.744,2165,9.136824354
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.5CB500.I54PA48Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.5,1,300,500,500,FALSE,TRUE,FALSE,0.0327,5556400,2.7341,18707,8.4724,2208,9.318294769
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB500.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,600,500,FALSE,FALSE,TRUE,0.031235,7135500,3.5111,9041.1,4.0873,2212,9.335175738
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB350.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,1,400,350,FALSE,FALSE,TRUE,0.031464,5175600,2.5467,24717,11.164,2214,9.343616222
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB250.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,1,400,250,FALSE,FALSE,TRUE,0.028674,4702000,2.3137,24525,11.057,2218,9.360497191
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB400.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,1,400,400,FALSE,TRUE,FALSE,0.028794,4908000,2.415,24550,11.038,2224,9.385818644
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB250.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,1,400,250,FALSE,FALSE,TRUE,0.030627,4921800,2.4218,24525,10.954,2239,9.449122277
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB200.I54PA48Rot1Rout400.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,100,400,200,FALSE,FALSE,TRUE,0.029355,4722500,2.3238,26357,11.756,2242,9.461783004
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB700.I54PA48Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,700,700,FALSE,TRUE,FALSE,0.030439,9022400,4.4396,9486.5,4.2087,2254,9.51242591
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB500.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,300,600,500,FALSE,FALSE,TRUE,0.025863,5675700,2.7928,9814.2,4.3464,2258,9.529306879
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB200.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,1,400,200,FALSE,FALSE,TRUE,0.041996,6497200,3.197,26039,11.532,2258,9.529306879
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB500.I54PA48Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,700,500,FALSE,FALSE,TRUE,0.029316,8521100,4.1929,9994.7,4.4146,2264,9.554628332
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB500.I54PA48Rot1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,800,500,FALSE,FALSE,TRUE,0.028553,10135000,4.9868,10752,4.7493,2264,9.554628332
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB500.I54PA48Rot1Rout900.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,900,500,FALSE,FALSE,TRUE,0.028259,11886000,5.8487,11284,4.9842,2264,9.554628332
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB450.I54PA48Rot1Rout1000.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,1000,450,FALSE,FALSE,TRUE,0.027451,13174000,6.4825,11627,5.1358,2264,9.554628332
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB400.I54PA48Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,300,700,400,FALSE,FALSE,TRUE,0.027675,7896600,3.8856,9758.4,4.3045,2267,9.567289058
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB450.I54PA48Rot1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,200,500,450,FALSE,FALSE,TRUE,0.02611,5050500,2.4852,13555,5.9793,2267,9.567289058
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB600.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,300,600,600,FALSE,TRUE,FALSE,0.02452,5366500,2.6407,11917,5.1858,2298,9.698116566
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.1CB400.I54PA48Rot1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.1,1,1,400,400,FALSE,TRUE,FALSE,0.030174,5307700,2.6117,24392,10.614,2298,9.698116566
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB400.I54PA48Rot1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,200,500,400,FALSE,FALSE,TRUE,0.025703,4951800,2.4366,13609,5.9146,2301,9.710777293
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB500.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,300,600,500,FALSE,FALSE,TRUE,0.025455,5525800,2.719,13987,6.0707,2304,9.72343802
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB800.I54PA48Rot1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,300,800,800,FALSE,TRUE,FALSE,0.024682,8239700,4.0545,10189,4.4108,2310,9.748759473
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB350.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,300,600,350,FALSE,FALSE,TRUE,0.024079,5305700,2.6107,10608,4.5922,2310,9.748759473
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.1CB600.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.1,1,300,600,600,FALSE,TRUE,FALSE,0.025883,5682900,2.7964,14523,6.1799,2350,9.917569161
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.1CB450.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.1,1,300,600,450,FALSE,FALSE,TRUE,0.028009,6154500,3.0284,17321,7.3708,2350,9.917569161
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB400.I54PA48Rot1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,200,500,400,FALSE,FALSE,TRUE,0.025553,4881800,2.4022,18074,7.691,2350,9.917569161
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB450.I54PA48Rot1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,300,800,450,FALSE,FALSE,TRUE,0.022464,7139000,3.5129,11966,5.0513,2369,9.997753762
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.5CB500.I54PA48Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.5,1,300,600,500,FALSE,FALSE,TRUE,0.030972,6916400,3.4033,19820,8.3666,2369,9.997753762
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.3CB350.I54PA48Rot1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.3,1,300,800,350,FALSE,FALSE,TRUE,0.022334,7203200,3.5444,11477,4.8384,2372,10.01041449
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB300.I54PA48Rot1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,200,500,300,FALSE,FALSE,TRUE,0.02721,5186600,2.5521,22287,8.8865,2508,10.58436743
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.3CB500.I54PA48Rot1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.3,1,200,500,500,FALSE,TRUE,FALSE,0.029232,5690900,2.8003,20991,8.3067,2527,10.66455203
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB800.I54PA48Rot1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,200,800,800,FALSE,TRUE,FALSE,0.028464,9825800,4.8349,9272.6,3.5996,2576,10.8713439
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB300.I54PA48Rot1Rout500.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,100,500,300,FALSE,FALSE,TRUE,0.031216,6104000,3.0036,33305,11.98,2780,11.7322733
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB300.I54PA48Rot1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,200,600,300,FALSE,FALSE,TRUE,0.025568,5910000,2.9081,21256,7.5138,2829,11.93906517
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.5CB350.I54PA48Rot1Rout600.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.5,1,100,600,350,FALSE,FALSE,TRUE,0.035442,8944300,4.4012,34425,12.087,2848,12.01924977
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB400.I54PA48Rot1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,200,800,400,FALSE,FALSE,TRUE,0.024883,7779000,3.8277,19868,6.8135,2916,12.30622624
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB500.I54PA48Rot1Rout500.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,1,500,500,FALSE,TRUE,FALSE,0.027612,5519400,2.7159,24432,8.3785,2916,12.30622624
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.9CB350.I54PA48Rot1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.9,1,200,700,350,FALSE,FALSE,TRUE,0.026759,7368900,3.626,23946,8.1586,2935,12.38641085
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB350.I54PA48Rot1Rout500.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,1,500,350,FALSE,FALSE,TRUE,0.027618,5419400,2.6667,26665,9.0853,2935,12.38641085
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M1.5CB250.I54PA48Rot1Rout500.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,1.5,1,1,500,250,FALSE,FALSE,TRUE,0.039259,8096500,3.984,35221,11.613,3033,12.79999458
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.7CB1.I54PA48Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.7,1,1,100,1,TRUE,FALSE,FALSE,0.040911,4228400,2.0807,87988,28.549,3082,13.00678645
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.1CB400.I54PA48Rot1Rout700.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.1,1,1,700,400,FALSE,FALSE,TRUE,0.038231,9224900,4.5393,16651,4.9928,3335,14.07450772
Per-emb-30-Vsys7.114_LineC18O_21_Pix0.054as-0.041666851145574kmps_D300M0.5CB250.I54PA48Rot1Rout800.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW1.86_Beam0.554x0.397PA-15.23.fits,0.5,1,100,800,250,FALSE,FALSE,TRUE,0.025128,7100000,3.4936,21767,6.4898,3354,14.15469233
