Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB350.I89PA57.5Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,-1,200,800,350,FALSE,FALSE,TRUE,0.078711,29998000,14.645,545420,32.05,17018,71.92407398
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,600,350,FALSE,FALSE,TRUE,0.084044,21350000,10.423,501090,32.07,15625,66.03676436
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB350.I89PA57.5Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,1000,350,FALSE,FALSE,TRUE,0.076444,40997000,20.015,580800,32.071,18110,76.53925137
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,1000,350,FALSE,FALSE,TRUE,0.074056,39544000,19.305,580000,32.101,18068,76.36174454
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,700,350,FALSE,FALSE,TRUE,0.080474,24903000,12.157,527160,32.101,16422,69.40516764
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB350.I89PA57.5Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,900,350,FALSE,FALSE,TRUE,0.07726,35389000,17.277,565790,32.147,17600,74.38381138
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB350.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,-1,200,600,350,FALSE,FALSE,TRUE,0.085494,21849000,10.666,501230,32.208,15562,65.77050413
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,900,350,FALSE,FALSE,TRUE,0.07562,34517000,16.851,569260,32.379,17581,74.30351067
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,800,350,FALSE,FALSE,TRUE,0.077669,29571000,14.436,552700,32.429,17043,72.0297328
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB350.I89PA57.5Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,800,350,FALSE,FALSE,TRUE,0.079659,30177000,14.732,551540,32.491,16975,71.7423408
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB100.I89PA57.5Rot1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,1,100,900,100,TRUE,FALSE,FALSE,0.072555,60343000,29.459,587720,32.501,18083,76.42513984
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB100.I89PA57.5Rot1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,1,100,900,100,TRUE,FALSE,FALSE,0.072477,61091000,29.824,587540,32.526,18064,76.34483913
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB100.I89PA57.5Rot1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,1,100,1000,100,TRUE,FALSE,FALSE,0.071668,69133000,33.75,603680,32.552,18545,78.37771489
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB350.I89PA57.5Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,900,350,FALSE,FALSE,TRUE,0.078433,35612000,17.385,574690,32.724,17562,74.22320997
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB350.I89PA57.5Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,700,350,FALSE,FALSE,TRUE,0.082954,25441000,12.42,532090,32.73,16257,68.70781941
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB350.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,-1,200,600,350,FALSE,FALSE,TRUE,0.082512,21041000,10.272,516490,32.941,15679,66.26498742
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB400.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,600,400,FALSE,FALSE,TRUE,0.082582,20377000,9.9476,515630,33.007,15622,66.0240853
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB100.I89PA57.5Rot1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,1,100,900,100,TRUE,FALSE,FALSE,0.073426,62076000,30.305,595960,33.063,18025,76.18001137
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB100.I89PA57.5Rot1Rout800.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,1,100,800,100,TRUE,FALSE,FALSE,0.07524,54044000,26.384,577450,33.172,17408,73.57235162
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB400.I89PA57.5Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,1000,400,FALSE,FALSE,TRUE,0.072981,35210000,17.189,596470,33.178,17978,75.98137278
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB350.I89PA57.5Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,-1,200,700,350,FALSE,FALSE,TRUE,0.078949,24755000,12.085,547070,33.252,16452,69.53195823
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB100.I89PA57.5Rot1Rout800.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,1,100,800,100,TRUE,FALSE,FALSE,0.075591,53319000,26.03,579400,33.27,17415,73.60193609
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB350.I89PA57.5Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,-1,200,1000,350,FALSE,FALSE,TRUE,0.073055,39122000,19.099,600880,33.307,18041,76.24763302
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB350.I89PA57.5Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,800,350,FALSE,FALSE,TRUE,0.081027,30313000,14.799,563420,33.313,16913,71.48030692
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB100.I89PA57.5Rot1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,1,100,1000,100,TRUE,FALSE,FALSE,0.072756,70316000,34.327,617380,33.314,18532,78.3227723
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,500,350,FALSE,FALSE,TRUE,0.08717,18779000,9.1679,487570,33.461,14571,61.58218839
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB350.I89PA57.5Rot-1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,-1,200,500,350,FALSE,FALSE,TRUE,0.088695,19227000,9.3863,487890,33.536,14548,61.48498227
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB400.I89PA57.5Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,900,400,FALSE,FALSE,TRUE,0.074404,30812000,15.042,587950,33.555,17522,74.05415585
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB350.I89PA57.5Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,-1,200,900,350,FALSE,FALSE,TRUE,0.07449,34204000,16.698,590240,33.592,17571,74.26124714
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB350.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,600,350,FALSE,FALSE,TRUE,0.086727,22197000,10.836,521310,33.626,15503,65.52114931
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB350.I89PA57.5Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,-1,200,800,350,FALSE,FALSE,TRUE,0.076376,29362000,14.334,573670,33.64,17053,72.07199633
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB100.I89PA57.5Rot1Rout800.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,1,100,800,100,TRUE,FALSE,FALSE,0.075704,55016000,26.858,585890,33.685,17393,73.50895632
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB100.I89PA57.5Rot1Rout1000.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,1,1,1000,100,FALSE,FALSE,TRUE,0.069053,66378000,32.405,625530,33.714,18554,78.41575206
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB400.I89PA57.5Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,800,400,FALSE,FALSE,TRUE,0.076244,26570000,12.971,574110,33.733,17019,71.92830033
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB400.I89PA57.5Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,700,400,FALSE,FALSE,TRUE,0.078706,22846000,11.153,554080,33.818,16384,69.24456623
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB100.I89PA57.5Rot1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,1,100,900,100,TRUE,FALSE,FALSE,0.074539,63219000,30.863,610140,33.874,18012,76.12506878
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB350.I89PA57.5Rot-1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,500,350,FALSE,FALSE,TRUE,0.089581,19343000,9.4431,490830,33.911,14474,61.17223215
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB350.I89PA57.5Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,700,350,FALSE,FALSE,TRUE,0.08439,25701000,12.547,548690,33.912,16180,68.38239023
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB350.I89PA57.5Rot-1Rout400.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,-1,200,400,350,FALSE,FALSE,TRUE,0.091253,16772000,8.1879,445290,34.064,13072,55.24688536
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB350.I89PA57.5Rot-1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,500,350,FALSE,FALSE,TRUE,0.090409,19403000,9.4723,491930,34.107,14423,60.95668815
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB100.I89PA57.5Rot1Rout700.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,1,100,700,100,TRUE,FALSE,FALSE,0.079398,47136000,23.011,565100,34.135,16555,69.96727258
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB350.I89PA57.5Rot-1Rout500.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,-1,200,500,350,FALSE,FALSE,TRUE,0.085574,18473000,9.0183,499220,34.146,14620,61.78927968
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB400.I89PA57.5Rot-1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,100,1000,400,FALSE,FALSE,TRUE,0.08491,33309000,16.261,605830,34.156,17737,74.96282173
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB100.I89PA57.5Rot1Rout1000.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,1,1,1000,100,FALSE,FALSE,TRUE,0.069323,67222000,32.817,635180,34.282,18528,78.30586689
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.5CB350.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.5,-1,200,600,350,FALSE,FALSE,TRUE,0.081436,20909000,10.208,539020,34.291,15719,66.43404154
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB100.I89PA57.5Rot1Rout900.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,1,1,900,100,FALSE,FALSE,TRUE,0.071124,59544000,29.069,618330,34.313,18020,76.1588796
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.6CB100.I89PA57.5Rot1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.6,1,100,1000,100,TRUE,FALSE,FALSE,0.074078,71938000,35.119,636880,34.393,18518,78.26360336
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB100.I89PA57.5Rot1Rout700.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,1,100,700,100,TRUE,FALSE,FALSE,0.079912,46837000,22.865,570250,34.456,16550,69.94614081
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB100.I89PA57.5Rot1Rout800.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,1,100,800,100,TRUE,FALSE,FALSE,0.076751,56088000,27.382,599430,34.543,17353,73.33990221
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.8CB100.I89PA57.5Rot1Rout700.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.8,1,100,700,100,TRUE,FALSE,FALSE,0.079342,47909000,23.389,572120,34.551,16559,69.98417799
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB400.I89PA57.5Rot-1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,100,1000,400,FALSE,FALSE,TRUE,0.084096,33490000,16.35,616680,34.758,17742,74.98395349
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB350.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,200,600,350,FALSE,FALSE,TRUE,0.087983,22458000,10.964,537890,34.761,15474,65.39858507
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.9CB400.I89PA57.5Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.9,-1,200,600,400,FALSE,FALSE,TRUE,0.081628,20469000,9.9929,544550,34.782,15656,66.1677813
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M2.7CB350.I89PA57.5Rot-1Rout400.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,2.7,-1,200,400,350,FALSE,FALSE,TRUE,0.090181,16485000,8.048,461790,34.839,13255,56.02030794
Per-emb-8-Vsys10.54_LineC18O_21_Pix0.054as-0.041666785891352kmps_D300M3.0CB400.I89PA57.5Rot-1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW4.7_Beam0.556x0.395PA-9.78.fits,3,-1,100,900,400,FALSE,FALSE,TRUE,0.087139,29519000,14.411,600880,34.856,17239,72.85809797
