Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB350.I34PA82Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,-1,200,700,350,FALSE,FALSE,TRUE,0.025457,9449400,4.6131,10313,2.0234,5097,21.13569453
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB300.I34PA82Rot-1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,100,1000,300,FALSE,FALSE,TRUE,0.029738,12696000,6.198,30158,5.8984,5113,21.20204162
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.1CB200.I34PA82Rot1Rout200.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.1,1,100,200,200,FALSE,TRUE,FALSE,0.080622,9303300,4.5418,410670,80.256,5117,21.21862839
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.8CB500.I34PA82Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.8,1,300,700,500,FALSE,FALSE,TRUE,0.030541,11358000,5.545,61823,12.079,5118,21.22277509
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB300.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,1,300,600,300,TRUE,FALSE,FALSE,0.037544,11685000,5.7046,61517,12.017,5119,21.22692178
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB300.I34PA82Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,1,300,700,300,TRUE,FALSE,FALSE,0.033604,12720000,6.2096,50341,9.8246,5124,21.24765525
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB900.I34PA82Rot-1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,-1,100,900,900,FALSE,TRUE,FALSE,0.019916,9493600,4.6347,6531.3,1.2744,5125,21.25180194
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,1,1,100,1,TRUE,FALSE,FALSE,0.072686,10477000,5.1149,352960,68.83,5128,21.26424202
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB450.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,1,300,600,450,FALSE,FALSE,TRUE,0.035371,10872000,5.3077,81755,15.912,5138,21.30570895
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.5CB1.I34PA82Rot-1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.5,-1,1,100,1,TRUE,FALSE,FALSE,0.11319,15072000,7.3578,440090,85.637,5139,21.30985564
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.0CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1,1,1,100,1,TRUE,FALSE,FALSE,0.074386,10637000,5.1927,350130,68.025,5147,21.34302919
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.1CB150.I34PA82Rot-1Rout800.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.1,-1,100,800,150,FALSE,FALSE,TRUE,0.038899,15060000,7.3519,65308,12.681,5150,21.35546926
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB900.I34PA82Rot-1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,100,900,900,FALSE,TRUE,FALSE,0.041174,17917000,8.747,58334,11.325,5151,21.35961596
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.4CB350.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.4,1,300,600,350,FALSE,FALSE,TRUE,0.036174,11269000,5.5012,72270,14.03,5151,21.35961596
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.5CB150.I34PA82Rot-1Rout400.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.5,-1,1,400,150,FALSE,FALSE,TRUE,0.050468,11143000,5.4399,125240,24.299,5154,21.37205604
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB450.I34PA82Rot1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,1,300,800,450,FALSE,FALSE,TRUE,0.027924,12039000,5.8775,42744,8.2918,5155,21.37620273
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB350.I34PA82Rot-1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,-1,300,800,350,FALSE,FALSE,TRUE,0.018386,8743100,4.2683,7449.4,1.4429,5163,21.40937627
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB350.I34PA82Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,1,300,500,350,FALSE,FALSE,TRUE,0.045675,10987000,5.3639,105690,20.467,5164,21.41352297
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,1,1,100,1,TRUE,FALSE,FALSE,0.075731,10786000,5.2657,342140,66.23,5166,21.42181635
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB150.I34PA82Rot-1Rout300.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,-1,1,300,150,FALSE,FALSE,TRUE,0.081246,14552000,7.104,173830,33.643,5167,21.42596305
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.5CB100.I34PA82Rot-1Rout200.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.5,-1,1,200,100,FALSE,FALSE,TRUE,0.12681,19470000,9.505,276750,53.551,5168,21.43010974
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB900.I34PA82Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,200,900,900,FALSE,TRUE,FALSE,0.037668,18410000,8.9878,34312,6.6342,5172,21.44669651
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB400.I34PA82Rot-1Rout800.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,1,800,400,FALSE,FALSE,TRUE,0.036232,13136000,6.4131,50486,9.7613,5172,21.44669651
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB500.I34PA82Rot-1Rout900.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,-1,300,900,500,FALSE,FALSE,TRUE,0.01732,8753300,4.2733,6565.7,1.2673,5181,21.48401675
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.2CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.2,1,1,100,1,TRUE,FALSE,FALSE,0.076934,10847000,5.2955,332880,64.25,5181,21.48401675
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB250.I34PA82Rot-1Rout600.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,-1,100,600,250,FALSE,FALSE,TRUE,0.033131,10215000,4.987,32848,6.3388,5182,21.48816344
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.4CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.4,1,1,100,1,TRUE,FALSE,FALSE,0.078408,10700000,5.2234,310880,59.888,5191,21.52548368
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.5CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.5,1,1,100,1,TRUE,FALSE,FALSE,0.078431,10560000,5.1553,301420,58.043,5193,21.53377707
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.2CB450.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.2,1,300,600,450,FALSE,FALSE,TRUE,0.035969,11005000,5.3726,83028,15.982,5195,21.54207045
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB1.I34PA82Rot1Rout100.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,1,1,100,1,TRUE,FALSE,FALSE,0.077759,10811000,5.2776,321770,61.939,5195,21.54207045
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB300.I34PA82Rot-1Rout600.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,-1,1,600,300,FALSE,FALSE,TRUE,0.032134,10269000,5.0133,35017,6.738,5197,21.55036384
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB200.I34PA82Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,-1,200,600,200,TRUE,FALSE,FALSE,0.031507,10526000,5.1386,42612,8.1994,5197,21.55036384
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.9CB500.I34PA82Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.9,1,300,700,500,FALSE,FALSE,TRUE,0.030788,11416000,5.5731,64185,12.35,5197,21.55036384
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.1CB300.I34PA82Rot1Rout300.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.1,1,200,300,300,FALSE,TRUE,FALSE,0.082281,11976000,5.8464,365350,70.286,5198,21.55451053
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB1000.I34PA82Rot-1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,-1,100,1000,1000,FALSE,TRUE,FALSE,0.020874,10098000,4.9296,8091.3,1.5551,5203,21.575244
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB200.I34PA82Rot-1Rout600.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,1,600,200,FALSE,FALSE,TRUE,0.038665,11386000,5.5587,82170,15.769,5211,21.60841754
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.5CB200.I34PA82Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.5,-1,200,600,200,TRUE,FALSE,FALSE,0.035742,11746000,5.7344,48239,9.2555,5212,21.61256423
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.2CB300.I34PA82Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.2,1,300,700,300,TRUE,FALSE,FALSE,0.033481,12654000,6.1773,53319,10.228,5213,21.61671093
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.2CB500.I34PA82Rot1Rout1000.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.2,1,300,1000,500,FALSE,FALSE,TRUE,0.023187,12205000,5.9583,24261,4.6522,5215,21.62500431
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.5CB200.I34PA82Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.5,-1,200,700,200,TRUE,FALSE,FALSE,0.025147,10104000,4.9327,36876,7.0698,5216,21.62915101
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.2CB300.I34PA82Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.2,1,300,700,300,TRUE,FALSE,FALSE,0.032872,12463000,6.0841,59336,11.376,5216,21.62915101
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB150.I34PA82Rot-1Rout500.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,1,500,150,FALSE,FALSE,TRUE,0.042512,10991000,5.3656,109390,20.963,5218,21.63744439
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB450.I34PA82Rot-1Rout700.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,-1,1,700,450,FALSE,FALSE,TRUE,0.026346,9882600,4.8246,18105,3.4657,5224,21.66232455
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB1000.I34PA82Rot-1Rout1000.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,-1,1,1000,1000,FALSE,TRUE,FALSE,0.026363,11988000,5.8523,21094,4.0371,5225,21.66647124
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.1CB350.I34PA82Rot-1Rout500.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.1,-1,1,500,350,FALSE,FALSE,TRUE,0.075687,19935000,9.7319,206990,39.577,5230,21.68720471
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB450.I34PA82Rot-1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,-1,100,900,450,FALSE,FALSE,TRUE,0.02238,9643600,4.7079,11414,2.1807,5234,21.70379148
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB250.I34PA82Rot-1Rout700.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,1,700,250,FALSE,FALSE,TRUE,0.036262,11915000,5.8167,64675,12.35,5237,21.71623156
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.0CB300.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1,1,300,600,300,TRUE,FALSE,FALSE,0.037535,11653000,5.6891,66330,12.658,5240,21.72867164
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.5CB350.I34PA82Rot-1Rout1000.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.5,-1,100,1000,350,FALSE,FALSE,TRUE,0.024949,10778000,5.2618,19035,3.632,5241,21.73281833
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB400.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,1,300,600,400,FALSE,FALSE,TRUE,0.034689,10937000,5.3395,78579,14.985,5244,21.74525841
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.1CB100.I34PA82Rot-1Rout700.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.1,-1,100,700,100,TRUE,FALSE,FALSE,0.038866,14094000,6.8803,85109,16.227,5245,21.74940511
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB100.I34PA82Rot-1Rout300.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,-1,100,300,100,TRUE,FALSE,FALSE,0.06913,12696000,6.1982,193270,36.807,5251,21.77428526
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB700.I34PA82Rot-1Rout700.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,1,700,700,FALSE,TRUE,FALSE,0.047548,16661000,8.1335,100050,19.049,5252,21.77843196
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.5CB450.I34PA82Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.5,1,300,700,450,FALSE,FALSE,TRUE,0.031153,11638000,5.6813,58665,11.168,5253,21.78257865
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB200.I34PA82Rot-1Rout600.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,-1,200,600,200,TRUE,FALSE,FALSE,0.0337,11117000,5.4272,45780,8.7133,5254,21.78672534
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB450.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,1,300,600,450,FALSE,FALSE,TRUE,0.036804,11199000,5.4671,85378,16.244,5256,21.79501873
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.1CB900.I34PA82Rot-1Rout900.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.1,-1,1,900,900,FALSE,TRUE,FALSE,0.02148,9977600,4.871,10093,1.9196,5258,21.80331212
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB400.I34PA82Rot-1Rout800.Rin1._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,-1,1,800,400,FALSE,FALSE,TRUE,0.024073,9645600,4.7089,16510,3.14,5258,21.80331212
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.5CB800.I34PA82Rot1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.5,1,300,800,800,FALSE,TRUE,FALSE,0.02636,11433000,5.5813,45967,8.7422,5258,21.80331212
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.3CB450.I34PA82Rot-1Rout800.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.3,-1,300,800,450,FALSE,FALSE,TRUE,0.019318,8661400,4.2284,6361.1,1.2093,5260,21.8116055
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB500.I34PA82Rot-1Rout1000.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,-1,300,1000,500,FALSE,FALSE,TRUE,0.018078,9490300,4.6331,7277.7,1.3833,5261,21.81575219
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.7CB500.I34PA82Rot-1Rout900.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.7,-1,100,900,500,FALSE,FALSE,TRUE,0.022441,9734600,4.7523,11168,2.1219,5263,21.82404558
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB300.I34PA82Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,1,300,600,300,TRUE,FALSE,FALSE,0.038102,11842000,5.7811,78314,14.877,5264,21.82819227
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.2CB350.I34PA82Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.2,1,300,500,350,FALSE,FALSE,TRUE,0.04714,11308000,5.5207,108620,20.619,5268,21.84477905
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.3CB100.I34PA82Rot-1Rout500.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.3,-1,100,500,100,TRUE,FALSE,FALSE,0.037796,10871000,5.3073,120350,22.819,5274,21.8696592
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M1.5CB1000.I34PA82Rot-1Rout1000.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,1.5,-1,300,1000,1000,FALSE,TRUE,FALSE,0.016002,8987700,4.3877,3517.4,0.66668,5276,21.87795259
SVS13B-Vsys8.56_LineC18O_21_Pix0.054as-0.041666859479452kmps_D300M0.1CB300.I34PA82Rot-1Rout600.Rin100._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW0.82_Beam0.561x0.399PA-13.61.fits,0.1,-1,100,600,300,FALSE,FALSE,TRUE,0.06371,21397000,10.446,157920,29.925,5277,21.88209928
